id,sales_volume,user_rating
P7089,611,3.98
P7090,512,2.9
P7091,327,2.94
P7092,10,1.51
P7093,905,3.12
P7094,30,1.07
P7095,120,3.04
P7096,92,3.34
P7097,463,3.29
P7098,390,1.53
P7099,550,3.08
P7100,490,3.36
P7101,90,2.65
P7102,152,3.51
P7103,877,4.26
P7104,227,2.2
P7105,30,1.05
P7106,67,3.46
P7107,383,2.45
P7108,882,3.09
P7109,810,2.64
P7110,718,4.6
P7111,245,1.97
P7112,280,3.8
P7113,820,3.33
P7114,42,4.79
P7115,224,4.61
P7116,276,3.3
P7117,590,2.97
P7118,780,2.46
P7119,899,3.72
P7120,64,1.59
P7121,299,4.79
P7122,511,4.11
P7123,195,2.9
P7124,865,1.65
P7125,24,1.06
P7126,999,2.04
P7127,428,2.33
P7128,227,1.68
P7129,417,1.89
P7130,198,3.19
P7131,179,1.72
P7132,698,2.33
P7133,57,4.6
P7134,219,3.98
P7135,846,2.13
P7136,388,4.98
P7137,347,1.57
P7138,415,1.04
P7139,75,4.7
P7140,924,4.28
P7141,432,2.18
P7142,816,4.73
P7143,790,1.38
P7144,893,1.83
P7145,714,1.09
P7146,511,3.17
P7147,953,1.91
P7148,795,4.88
P7149,112,3.14
P7150,951,2.05
P7151,81,3.06
P7152,734,3.01
P7153,348,1.04
P7154,320,4.12
P7155,487,3.67
P7156,228,4.29
P7157,47,4.47
P7158,569,1.73
P7159,973,1.72
P7160,285,4.57
P7161,511,3.21
P7162,741,3.63
P7163,891,2.16
P7164,558,4.11
P7165,337,1.7
P7166,651,1.47
P7167,456,3.88
P7168,541,3.28
P7169,249,1.48
P7170,413,1.85
P7171,736,2.47
P7172,814,3.91
P7173,472,2.43
P7174,322,3.11
P7175,820,3.48
P7176,20,1.54
P7177,125,4.9
P7178,261,3.79
P7179,160,2.04
P7180,174,1.32
P7181,499,1.67
P7182,864,4.59
P7183,239,1.84
P7184,49,3.2
P7185,58,2.44
P7186,358,2.39
P7187,604,1.86
P7188,818,4.91
P7189,285,4.51
P7190,515,3.4
P7191,506,3.97
P7192,874,1.54
P7193,549,2.61
P7194,725,2.67
P7195,806,1.38
P7196,774,1.21
P7197,710,1.42
P7198,670,2.07
P7199,631,3.61
P7200,800,3.32
P7201,930,4.82
P7202,610,4.62
P7203,210,4.35
P7204,41,2.94
P7205,321,4.78
P7206,199,3.15
P7207,757,1.14
P7208,651,2.15
P7209,611,4.25
P7210,55,4.87
P7211,363,3.25
P7212,356,1.84
P7213,419,1.87
P7214,741,1.6
P7215,675,1.6
P7216,256,3.88
P7217,412,2.97
P7218,459,4.34
P7219,680,1.02
P7220,995,3.95
P7221,502,2.85
P7222,874,2.08
P7223,766,4.73
P7224,390,3.58
P7225,490,1.69
P7226,528,4.54
P7227,341,3.94
P7228,638,2.02
P7229,881,2.74
P7230,81,4.38
P7231,489,2.21
P7232,658,2.49
P7233,900,4.91
P7234,3,1.99
P7235,762,3.39
P7236,272,4.54
P7237,235,3.06
P7238,227,3.73
P7239,245,4.96
P7240,285,3.17
P7241,603,4.16
P7242,244,3.79
P7243,557,2.41
P7244,63,1.77
P7245,506,1.01
P7246,396,4.3
P7247,492,4.89
P7248,246,1.73
P7249,102,3.7
P7250,573,1.22
P7251,791,2.39
P7252,669,1.84
P7253,97,2.05
P7254,425,3.54
P7255,264,2.46
P7256,287,4.23
P7257,767,1.84
P7258,817,2.58
P7259,442,4.59
P7260,82,3.44
P7261,294,4.06
P7262,610,4.43
P7263,52,2.3
P7264,562,2.58
P7265,63,4.2
P7266,616,4.87
P7267,455,3.89
P7268,499,1.9
P7269,627,4.95
P7270,828,3.55
P7271,298,4.16
P7272,146,2.12
P7273,44,3.86
P7274,139,2.43
P7275,416,2.7
P7276,480,1.91
P7277,448,2.57
P7278,489,1.42
P7279,113,4.16
P7280,971,3.66
P7281,646,3.37
P7282,467,3.18
P7283,406,4.95
P7284,376,2.78
P7285,673,3.2
P7286,807,1.67
P7287,846,4.92
P7288,216,3.94
P7289,129,1.03
P7290,807,2.61
P7291,205,2.28
P7292,66,3.21
P7293,947,1.44
P7294,781,2.87
P7295,426,4.4
P7296,868,4.58
P7297,749,3.14
P7298,666,4.52
P7299,979,1.3
P7300,587,2.24
P7301,583,3.45
P7302,75,3.0
P7303,690,4.4
P7304,747,1.25
P7305,746,2.56
P7306,120,3.75
P7307,194,3.55
P7308,611,1.61
P7309,680,1.34
P7310,99,2.54
P7311,408,1.39
P7312,710,4.94
P7313,955,2.49
P7314,894,2.27
P7315,722,2.98
P7316,176,4.94
P7317,893,4.58
P7318,983,1.59
P7319,571,3.59
P7320,42,4.59
P7321,490,3.33
P7322,891,2.82
P7323,756,4.66
P7324,266,1.86
P7325,231,4.23
P7326,938,1.86
P7327,817,4.89
P7328,351,2.72
P7329,784,3.05
P7330,43,1.81
P7331,642,2.34
P7332,486,2.72
P7333,725,1.37
P7334,884,3.75
P7335,49,2.16
P7336,135,1.48
P7337,916,1.56
P7338,370,1.14
P7339,362,2.63
P7340,796,4.64
P7341,532,1.88
P7342,464,4.23
P7343,528,2.6
P7344,149,3.42
P7345,868,1.6
P7346,232,4.59
P7347,103,1.09
P7348,692,4.75
P7349,704,4.74
P7350,821,3.93
P7351,64,4.55
P7352,105,3.25
P7353,214,1.74
P7354,420,1.31
P7355,341,1.3
P7356,302,3.98
P7357,935,1.68
P7358,407,2.25
P7359,98,2.97
P7360,613,3.19
P7361,549,1.48
P7362,971,4.19
P7363,704,4.07
P7364,526,3.46
P7365,620,3.78
P7366,360,2.6
P7367,685,2.36
P7368,446,1.93
P7369,507,3.48
P7370,418,2.69
P7371,319,1.06
P7372,804,2.97
P7373,313,3.65
P7374,636,4.79
P7375,764,1.25
P7376,578,2.78
P7377,387,3.37
P7378,358,1.1
P7379,610,4.08
P7380,269,4.91
P7381,573,3.53
P7382,23,4.81
P7383,910,3.97
P7384,276,4.1
P7385,592,4.44
P7386,457,4.57
P7387,217,4.13
P7388,435,2.64
P7389,635,4.86
P7390,250,1.07
P7391,57,1.47
P7392,222,1.5
P7393,991,4.13
P7394,822,3.02
P7395,576,3.44
P7396,808,3.42
P7397,981,2.85
P7398,508,2.09
P7399,691,1.64
P7400,135,3.53
P7401,698,2.3
P7402,340,2.66
P7403,244,4.73
P7404,199,2.33
P7405,927,1.48
P7406,478,2.96
P7407,544,1.14
P7408,384,1.01
P7409,756,4.91
P7410,269,2.48
P7411,408,3.23
P7412,905,3.81
P7413,797,3.14
P7414,532,3.43
P7415,339,1.52
P7416,827,2.81
P7417,371,2.29
P7418,935,2.11
P7419,36,3.48
P7420,580,4.32
P7421,146,4.14
P7422,108,4.22
P7423,503,1.26
P7424,750,1.75
P7425,982,2.68
P7426,348,4.57
P7427,172,2.94
P7428,91,4.91
P7429,701,4.24
P7430,506,3.6
P7431,918,4.62
P7432,820,1.24
P7433,800,4.31
P7434,300,4.38
P7435,229,2.18
P7436,507,1.03
P7437,473,1.91
P7438,22,1.99
P7439,669,2.9
P7440,642,2.88
P7441,101,3.28
P7442,63,2.76
P7443,582,2.95
P7444,778,3.04
P7445,462,1.52
P7446,761,3.27
P7447,173,2.93
P7448,102,3.05
P7449,954,2.13
P7450,464,1.05
P7451,67,1.65
P7452,493,2.29
P7453,536,2.16
P7454,38,2.51
P7455,633,4.53
P7456,479,4.98
P7457,802,1.52
P7458,515,3.3
P7459,475,3.42
P7460,837,1.04
P7461,495,1.36
P7462,320,1.89
P7463,946,4.36
P7464,926,3.03
P7465,82,2.08
P7466,174,2.22
P7467,2,4.87
P7468,990,3.4
P7469,498,3.04
P7470,692,4.43
P7471,833,3.35
P7472,880,2.77
P7473,477,3.65
P7474,938,2.86
P7475,699,1.84
P7476,643,4.08
P7477,366,2.34
P7478,176,2.08
P7479,923,1.51
P7480,559,3.07
P7481,941,2.5
P7482,949,1.14
P7483,24,3.17
P7484,199,2.73
P7485,481,3.11
P7486,847,1.54
P7487,992,1.1
P7488,48,4.41
P7489,568,3.44
P7490,592,3.68
P7491,383,2.6
P7492,127,4.14
P7493,853,3.89
P7494,672,2.0
P7495,866,1.34
P7496,274,3.76
P7497,321,4.74
P7498,123,4.02
P7499,388,1.96
P7500,234,2.32
P7501,786,4.11
P7502,266,1.9
P7503,169,3.13
P7504,224,4.96
P7505,446,3.31
P7506,501,2.02
P7507,416,4.84
P7508,722,2.55
P7509,179,4.59
P7510,983,2.65
P7511,370,3.74
P7512,549,2.9
P7513,889,1.24
P7514,583,1.61
P7515,333,3.09
P7516,338,1.25
P7517,975,3.26
P7518,669,3.77
P7519,795,1.47
P7520,945,1.4
P7521,597,4.08
P7522,924,1.95
P7523,471,1.28
P7524,284,4.51
P7525,98,4.38
P7526,652,3.31
P7527,758,4.79
P7528,247,1.32
P7529,246,1.11
P7530,163,1.24
P7531,544,1.47
P7532,249,2.69
P7533,959,3.69
P7534,908,1.49
P7535,558,1.01
P7536,33,2.56
P7537,129,4.96
P7538,490,1.51
P7539,836,3.18
P7540,819,1.21
P7541,595,4.73
P7542,567,3.34
P7543,65,4.27
P7544,277,1.94
P7545,597,3.02
P7546,918,4.17
P7547,695,2.32
P7548,212,4.38
P7549,91,1.6
P7550,600,5.0
P7551,40,4.24
P7552,3,4.25
P7553,500,3.23
P7554,484,4.34
P7555,374,1.5
P7556,764,2.5
P7557,394,4.73
P7558,614,4.97
P7559,909,2.87
P7560,967,3.25
P7561,671,4.52
P7562,492,1.31
P7563,468,3.11
P7564,177,4.86
P7565,169,4.64
P7566,511,2.28
P7567,681,2.8
P7568,492,1.92
P7569,503,2.48
P7570,885,3.94
P7571,506,4.15
P7572,614,4.44
P7573,260,3.69
P7574,344,1.31
P7575,285,4.64
P7576,782,2.89
P7577,769,2.71
P7578,980,3.11
P7579,438,3.65
P7580,553,3.83
P7581,340,2.23
P7582,516,1.35
P7583,271,1.16
P7584,308,4.66
P7585,924,2.23
P7586,988,1.72
P7587,265,3.67
P7588,30,1.56
P7589,11,4.95
P7590,548,1.08
P7591,385,2.44
P7592,143,4.07
P7593,596,3.9
P7594,304,2.67
P7595,429,2.73
P7596,666,3.51
P7597,428,4.56
P7598,254,3.48
P7599,250,2.06
P7600,438,4.95
P7601,930,1.38
P7602,238,2.29
P7603,892,4.93
P7604,891,3.74
P7605,350,2.89
P7606,889,2.5
P7607,955,2.32
P7608,26,2.02
P7609,614,1.74
P7610,265,2.38
P7611,955,1.7
P7612,482,3.82
P7613,422,1.84
P7614,350,2.68
P7615,948,4.51
P7616,220,1.18
P7617,333,4.91
P7618,762,4.47
P7619,656,1.24
P7620,766,2.6
P7621,118,2.68
P7622,301,2.82
P7623,14,3.55
P7624,56,2.97
P7625,252,2.08
P7626,326,3.5
P7627,414,4.19
P7628,457,4.25
P7629,699,1.78
P7630,861,4.34
P7631,14,4.96
P7632,242,2.98
P7633,90,4.47
P7634,266,2.2
P7635,620,3.35
P7636,627,2.11
P7637,87,4.76
P7638,507,4.62
P7639,459,2.26
P7640,454,1.99
P7641,774,2.32
P7642,773,4.42
P7643,904,1.02
P7644,532,4.74
P7645,517,1.82
P7646,922,1.54
P7647,660,2.41
P7648,492,1.29
P7649,729,1.53
P7650,984,2.22
P7651,294,2.19
P7652,296,2.55
P7653,171,4.68
P7654,730,3.05
P7655,131,1.67
P7656,681,4.41
P7657,187,2.21
P7658,465,2.16
P7659,31,4.39
P7660,660,1.25
P7661,831,4.06
P7662,794,4.58
P7663,808,3.82
P7664,777,4.38
P7665,673,4.46
P7666,264,2.36
P7667,571,4.14
P7668,335,2.25
P7669,574,1.77
P7670,623,4.84
P7671,144,4.85
P7672,203,3.46
P7673,462,3.23
P7674,772,2.0
P7675,984,3.2
P7676,687,4.5
P7677,620,4.05
P7678,202,4.43
P7679,758,2.82
P7680,699,2.62
P7681,395,2.82
P7682,191,1.86
P7683,670,2.99
P7684,196,2.36
P7685,337,4.08
P7686,879,1.56
P7687,460,3.17
P7688,697,2.21
P7689,95,4.53
P7690,425,1.98
P7691,20,4.89
P7692,312,2.26
P7693,981,1.86
P7694,971,4.92
P7695,27,2.13
P7696,48,2.07
P7697,37,3.1
P7698,845,3.92
P7699,869,2.02
P7700,800,2.28
P7701,812,4.22
P7702,35,4.14
P7703,969,2.96
P7704,718,3.95
P7705,626,1.27
P7706,305,4.5
P7707,267,1.38
P7708,863,4.01
P7709,618,3.24
P7710,794,4.9
P7711,17,3.88
P7712,764,4.67
P7713,35,3.31
P7714,602,2.44
P7715,25,3.55
P7716,530,2.96
P7717,454,1.09
P7718,792,3.1
P7719,149,1.54
P7720,260,1.39
P7721,540,4.4
P7722,414,3.21
P7723,506,2.27
P7724,475,1.45
P7725,660,4.55
P7726,301,2.0
P7727,50,4.23
P7728,480,1.3
P7729,466,3.5
P7730,387,2.81
P7731,157,3.72
P7732,680,4.78
P7733,686,1.59
P7734,38,1.07
P7735,146,1.51
P7736,478,3.78
P7737,875,1.5
P7738,459,1.72
P7739,856,3.34
P7740,232,3.24
P7741,232,1.66
P7742,868,3.8
P7743,86,1.53
P7744,795,4.29
P7745,696,2.62
P7746,739,1.98
P7747,57,4.84
P7748,823,1.04
P7749,440,2.13
P7750,329,2.05
P7751,358,1.55
P7752,334,2.12
P7753,992,4.37
P7754,886,3.74
P7755,108,3.19
P7756,385,4.55
P7757,369,3.8
P7758,156,1.4
P7759,923,4.47
P7760,131,1.1
P7761,656,1.94
P7762,28,1.39
P7763,791,1.5
P7764,941,2.77
P7765,761,1.88
P7766,585,2.37
P7767,415,4.16
P7768,175,2.68
P7769,137,2.22
P7770,590,2.72
P7771,495,4.2
P7772,450,2.25
P7773,117,1.34
P7774,696,1.64
P7775,227,2.99
P7776,65,4.03
P7777,765,1.66
P7778,694,2.5
P7779,551,3.07
P7780,5,4.26
P7781,339,3.31
P7782,888,3.28
P7783,72,4.91
P7784,103,1.83
P7785,9,1.23
P7786,417,3.43
P7787,637,3.83
P7788,996,1.79
P7789,509,2.86
P7790,652,4.41
P7791,901,4.23
P7792,579,3.3
P7793,393,4.88
P7794,777,2.24
P7795,880,4.92
P7796,104,1.37
P7797,585,3.74
P7798,197,1.19
P7799,955,1.24
P7800,877,3.55
P7801,553,1.33
P7802,175,4.18
P7803,42,4.57
P7804,872,4.21
P7805,610,2.34
P7806,197,1.03
P7807,437,3.28
P7808,62,1.05
P7809,815,1.03
P7810,36,2.57
P7811,540,1.07
P7812,576,2.78
P7813,771,1.25
P7814,706,4.54
P7815,916,1.04
P7816,428,4.85
P7817,197,2.61
P7818,483,4.05
P7819,883,3.59
P7820,750,4.68
P7821,898,3.41
P7822,635,3.49
P7823,433,3.72
P7824,899,3.06
P7825,785,4.3
P7826,961,1.04
P7827,96,4.57
P7828,883,1.32
P7829,105,4.08
P7830,797,1.98
P7831,908,2.7
P7832,33,4.96
P7833,667,1.14
P7834,28,2.39
P7835,717,1.6
P7836,411,4.46
P7837,455,4.73
P7838,561,4.29
P7839,65,1.74
P7840,975,2.54
P7841,76,4.38
P7842,571,2.22
P7843,482,2.69
P7844,860,3.48
P7845,783,3.93
P7846,750,4.11
P7847,867,4.5
P7848,866,1.85
P7849,396,4.09
P7850,725,1.67
P7851,126,1.5
P7852,466,4.35
P7853,895,3.18
P7854,300,3.88
P7855,543,3.12
P7856,353,3.87
P7857,432,2.51
P7858,921,3.49
P7859,180,1.71
P7860,498,2.78
P7861,743,4.75
P7862,524,1.16
P7863,896,2.6
P7864,656,3.81
P7865,148,3.95
P7866,752,1.18
P7867,485,2.94
P7868,468,2.06
P7869,308,2.89
P7870,958,2.16
P7871,587,2.75
P7872,710,3.42
P7873,751,4.41
P7874,619,1.79
P7875,422,4.31
P7876,257,2.31
P7877,675,4.05
P7878,972,3.94
P7879,194,1.96
P7880,918,2.1
P7881,401,1.73
P7882,547,1.63
P7883,136,3.64
P7884,574,4.2
P7885,582,3.09
P7886,9,1.18
P7887,306,4.42
P7888,533,2.06
P7889,697,3.86
P7890,100,2.35
P7891,692,1.97
P7892,137,2.87
P7893,369,4.39
P7894,283,1.37
P7895,746,3.53
P7896,711,4.73
P7897,69,3.05
P7898,43,3.95
P7899,733,4.53
P7900,113,2.8
P7901,345,2.28
P7902,937,3.38
P7903,598,4.76
P7904,539,4.12
P7905,77,1.86
P7906,119,1.32
P7907,842,3.32
P7908,746,1.29
P7909,581,4.88
P7910,527,1.14
P7911,293,4.02
P7912,430,3.07
P7913,228,3.8
P7914,377,4.77
P7915,203,3.3
P7916,561,2.94
P7917,479,4.07
P7918,136,4.27
P7919,164,3.69
P7920,618,4.48
P7921,534,2.35
P7922,824,3.29
P7923,29,4.43
P7924,320,2.31
P7925,36,3.11
P7926,594,4.08
P7927,586,1.19
P7928,356,2.41
P7929,228,3.5
P7930,356,4.75
P7931,845,1.51
P7932,213,4.08
P7933,943,4.65
P7934,888,1.89
P7935,300,3.78
P7936,224,3.57
P7937,403,4.6
P7938,873,3.03
P7939,841,4.0
P7940,469,4.36
P7941,210,1.13
P7942,64,3.6
P7943,293,3.35
P7944,400,3.68
P7945,217,2.76
P7946,246,3.45
P7947,720,1.14
P7948,901,2.55
P7949,108,3.29
P7950,725,2.28
P7951,443,3.57
P7952,954,2.05
P7953,160,2.41
P7954,345,3.47
P7955,428,2.69
P7956,24,1.24
P7957,48,2.22
P7958,607,3.54
P7959,612,4.54
P7960,326,2.58
P7961,251,3.16
P7962,652,3.8
P7963,538,3.77
P7964,418,4.55
P7965,510,2.22
P7966,717,2.24
P7967,471,3.02
P7968,784,1.71
P7969,918,1.78
P7970,857,4.96
P7971,251,1.44
P7972,130,2.53
P7973,312,1.55
P7974,954,4.12
P7975,847,3.78
P7976,492,3.42
P7977,1000,2.59
P7978,967,4.64
P7979,800,4.17
P7980,920,1.83
P7981,703,1.99
P7982,715,3.49
P7983,910,3.88
P7984,794,4.9
P7985,831,1.25
P7986,618,4.99
P7987,654,3.32
P7988,386,4.64
P7989,513,3.16
P7990,795,3.64
P7991,541,4.79
P7992,933,2.62
P7993,178,1.6
P7994,987,2.22
P7995,510,4.35
P7996,948,3.66
P7997,253,3.29
P7998,900,4.67
P7999,856,4.69
P8000,124,1.83
P8001,621,1.3
P8002,979,4.86
P8003,608,2.04
P8004,788,4.43
P8005,394,4.07
P8006,445,3.35
P8007,254,4.56
P8008,776,1.87
P8009,534,2.32
P8010,806,3.86
P8011,342,3.8
P8012,858,4.28
P8013,671,3.7
P8014,125,1.14
P8015,808,1.97
P8016,714,4.07
P8017,558,1.66
P8018,839,4.67
P8019,345,2.72
P8020,581,3.49
P8021,67,2.44
P8022,792,3.08
P8023,791,1.97
P8024,384,3.77
P8025,752,4.03
P8026,113,3.92
P8027,149,4.27
P8028,732,2.03
P8029,221,4.81
P8030,596,3.78
P8031,23,4.3
P8032,437,4.97
P8033,834,4.37
P8034,171,4.94
P8035,24,2.15
P8036,252,4.17
P8037,529,2.56
P8038,553,4.63
P8039,268,1.53
P8040,286,1.27
P8041,221,4.17
P8042,536,2.97
P8043,335,1.16
P8044,306,2.29
P8045,204,2.14
P8046,911,4.04
P8047,126,1.37
P8048,768,3.26
P8049,510,3.64
P8050,517,2.0
P8051,688,3.05
P8052,639,3.92
P8053,108,1.02
P8054,248,3.33
P8055,760,2.86
P8056,912,3.88
P8057,764,3.28
P8058,677,3.07
P8059,951,3.25
P8060,837,1.73
P8061,656,3.91
P8062,807,2.37
P8063,804,1.96
P8064,98,4.4
P8065,218,3.29
P8066,386,4.74
P8067,596,2.33
P8068,804,4.96
P8069,1,4.57
P8070,862,1.68
P8071,452,3.06
P8072,319,3.78
P8073,933,3.54
P8074,166,3.95
P8075,102,3.86
P8076,524,4.53
P8077,665,1.67
P8078,6,4.97
P8079,425,3.84
P8080,145,3.7
P8081,413,4.67
P8082,330,2.76
P8083,437,3.36
P8084,339,2.55
P8085,587,2.04
P8086,947,4.27
P8087,90,3.8
P8088,39,1.73
P8089,26,2.5
P8090,729,1.59
P8091,896,4.31
P8092,30,4.33
P8093,576,1.23
P8094,462,1.91
P8095,198,3.53
P8096,429,2.26
P8097,257,3.28
P8098,542,1.05
P8099,688,4.13
P8100,326,4.51
P8101,319,1.13
P8102,970,3.38
P8103,404,3.59
P8104,191,1.8
P8105,109,1.1
P8106,185,2.36
P8107,874,2.63
P8108,549,4.95
P8109,490,4.42
P8110,555,2.54
P8111,905,4.58
P8112,885,2.9
P8113,189,1.36
P8114,106,3.59
P8115,186,3.94
P8116,327,2.16
P8117,211,3.64
P8118,359,2.32
P8119,306,1.66
P8120,336,1.69
P8121,186,1.95
P8122,293,4.47
P8123,852,2.44
P8124,376,3.29
P8125,689,3.69
P8126,625,2.95
P8127,158,1.03
P8128,678,2.88
P8129,834,4.54
P8130,231,3.34
P8131,157,1.7
P8132,459,1.35
P8133,385,2.66
P8134,764,3.74
P8135,91,3.82
P8136,188,2.12
P8137,418,4.16
P8138,900,1.05
P8139,40,1.96
P8140,149,4.17
P8141,270,1.89
P8142,819,3.31
P8143,335,4.81
P8144,21,3.7
P8145,681,2.62
P8146,453,4.23
P8147,657,1.35
P8148,965,4.99
P8149,309,1.26
P8150,565,2.61
P8151,525,1.95
P8152,485,2.76
P8153,604,1.4
P8154,14,4.19
P8155,45,2.92
P8156,385,3.77
P8157,464,2.55
P8158,18,1.34
P8159,921,2.62
P8160,410,3.54
P8161,743,3.04
P8162,491,2.06
P8163,701,4.4
P8164,54,2.02
P8165,142,4.59
P8166,952,3.04
P8167,676,4.11
P8168,186,2.77
P8169,301,1.17
P8170,434,3.31
P8171,270,2.46
P8172,858,3.91
P8173,810,4.59
P8174,966,2.63
P8175,589,1.4
P8176,388,3.13
P8177,320,4.55
P8178,937,3.36
P8179,500,1.02
P8180,734,4.68
P8181,114,4.83
P8182,413,3.32
P8183,589,2.77
P8184,957,4.89
P8185,446,3.76
P8186,576,3.82
P8187,84,4.41
P8188,238,1.21
P8189,9,1.51
P8190,313,2.87
P8191,590,3.3
P8192,527,2.56
P8193,21,3.55
P8194,768,3.92
P8195,806,1.97
P8196,999,1.26
P8197,637,4.33
P8198,160,1.59
P8199,633,3.39
P8200,413,2.92
P8201,780,3.2
P8202,34,4.15
P8203,52,3.43
P8204,422,1.41
P8205,105,1.91
P8206,800,3.01
P8207,740,4.63
P8208,933,3.87
P8209,953,2.71
P8210,810,3.76
P8211,517,3.59
P8212,188,3.87
P8213,604,4.51
P8214,529,1.96
P8215,803,1.28
P8216,570,3.27
P8217,873,3.4
P8218,202,4.29
P8219,901,1.11
P8220,215,2.04
P8221,265,3.17
P8222,561,1.75
P8223,51,4.43
P8224,884,2.25
P8225,894,2.14
P8226,517,3.11
P8227,109,4.73
P8228,380,1.24
P8229,660,4.47
P8230,198,4.35
P8231,669,2.41
P8232,469,3.81
P8233,64,2.28
P8234,653,1.21
P8235,731,4.01
P8236,131,3.44
P8237,358,2.77
P8238,694,4.29
P8239,745,1.27
P8240,461,2.0
P8241,513,3.47
P8242,704,2.34
P8243,737,1.93
P8244,337,4.49
P8245,893,1.2
P8246,909,3.88
P8247,588,2.91
P8248,905,2.01
P8249,373,2.34
P8250,735,4.97
P8251,901,3.91
P8252,560,3.87
P8253,916,4.0
P8254,111,3.4
P8255,673,3.28
P8256,825,3.12
P8257,843,1.46
P8258,28,4.02
P8259,48,4.51
P8260,413,3.36
P8261,258,2.66
P8262,637,2.1
P8263,834,4.32
P8264,674,2.97
P8265,698,3.1
P8266,136,2.59
P8267,576,3.11
P8268,264,3.76
P8269,777,2.22
P8270,914,1.76
P8271,329,2.78
P8272,221,1.88
P8273,562,1.91
P8274,507,2.35
P8275,326,3.11
P8276,811,1.16
P8277,211,4.84
P8278,642,4.55
P8279,151,4.16
P8280,951,3.52
P8281,502,4.04
P8282,400,4.8
P8283,919,4.81
P8284,527,3.98
P8285,872,4.94
P8286,522,2.88
P8287,663,2.9
P8288,102,2.49
P8289,341,1.71
P8290,261,4.68
P8291,556,4.61
P8292,892,1.95
P8293,604,3.96
P8294,848,3.59
P8295,629,3.98
P8296,875,3.73
P8297,141,4.19
P8298,812,5.0
P8299,530,1.01
P8300,29,1.27
P8301,54,1.76
P8302,230,1.59
P8303,39,2.57
P8304,14,1.29
P8305,402,2.09
P8306,488,4.32
P8307,264,3.09
P8308,641,4.06
P8309,278,4.6
P8310,399,1.2
P8311,230,1.17
P8312,184,1.84
P8313,590,1.64
P8314,327,4.93
P8315,887,4.65
P8316,535,3.23
P8317,144,2.71
P8318,844,2.65
P8319,858,3.73
P8320,237,1.3
P8321,829,3.57
P8322,710,3.16
P8323,339,2.6
P8324,674,3.01
P8325,133,3.91
P8326,673,3.97
P8327,783,1.57
P8328,740,1.7
P8329,529,1.37
P8330,522,3.91
P8331,95,1.83
P8332,265,2.41
P8333,451,4.96
P8334,521,1.4
P8335,492,2.96
P8336,972,4.03
P8337,968,4.64
P8338,226,1.9
P8339,635,1.42
P8340,381,1.4
P8341,268,4.53
P8342,480,3.42
P8343,565,3.44
P8344,132,1.65
P8345,158,3.58
P8346,899,1.87
P8347,574,1.46
P8348,670,2.7
P8349,747,4.23
P8350,659,2.33
P8351,432,2.08
P8352,112,4.94
P8353,940,3.06
P8354,744,4.0
P8355,766,3.32
P8356,776,4.37
P8357,938,1.37
P8358,31,1.08
P8359,101,4.39
P8360,818,1.35
P8361,813,4.85
P8362,315,1.71
P8363,89,1.86
P8364,683,3.57
P8365,72,2.76
P8366,531,2.36
P8367,67,4.08
P8368,13,3.99
P8369,394,1.68
P8370,103,1.35
P8371,205,3.05
P8372,434,2.39
P8373,236,4.48
P8374,296,2.74
P8375,324,4.15
P8376,448,4.66
P8377,832,4.17
P8378,19,4.25
P8379,590,4.83
P8380,679,1.09
P8381,898,1.19
P8382,558,1.9
P8383,747,4.27
P8384,937,3.43
P8385,697,4.05
P8386,622,4.0
P8387,681,2.22
P8388,396,3.8
P8389,402,3.63
P8390,7,1.02
P8391,941,1.87
P8392,434,2.64
P8393,750,3.23
P8394,287,1.93
P8395,332,1.73
P8396,898,4.93
P8397,240,2.5
P8398,930,3.5
P8399,963,1.08
P8400,7,2.99
P8401,43,3.47
P8402,682,4.72
P8403,409,3.23
P8404,812,1.11
P8405,858,4.87
P8406,834,4.13
P8407,227,3.98
P8408,217,2.5
P8409,286,1.95
P8410,930,4.34
P8411,205,1.02
P8412,151,4.54
P8413,497,3.29
P8414,664,3.45
P8415,410,2.07
P8416,354,4.19
P8417,82,1.46
P8418,242,1.25
P8419,461,1.71
P8420,768,4.04
P8421,90,3.15
P8422,473,2.6
P8423,707,1.36
P8424,305,1.34
P8425,65,1.58
P8426,767,1.51
P8427,185,3.98
P8428,303,4.94
P8429,799,2.67
P8430,838,3.71
P8431,980,4.77
P8432,855,4.74
P8433,642,2.14
P8434,351,1.3
P8435,768,2.45
P8436,674,3.48
P8437,349,3.12
P8438,677,2.33
P8439,590,3.39
P8440,160,2.83
P8441,103,4.86
P8442,278,1.82
P8443,369,1.23
P8444,267,2.04
P8445,882,2.13
P8446,343,2.1
P8447,769,3.0
P8448,240,3.81
P8449,168,1.6
P8450,769,4.35
P8451,498,2.3
P8452,406,2.33
P8453,184,1.81
P8454,989,2.49
P8455,156,2.18
P8456,372,3.22
P8457,655,3.86
P8458,427,4.66
P8459,737,3.92
P8460,938,1.94
P8461,1000,2.8
P8462,40,1.95
P8463,518,2.08
P8464,517,2.99
P8465,313,3.56
P8466,182,1.76
P8467,401,2.02
P8468,160,2.27
P8469,843,1.97
P8470,627,1.8
P8471,960,4.73
P8472,413,1.01
P8473,293,2.16
P8474,156,4.93
P8475,282,2.31
P8476,497,4.01
P8477,366,3.45
P8478,983,3.09
P8479,159,2.14
P8480,213,4.61
P8481,491,4.14
P8482,342,2.95
P8483,278,1.56
P8484,646,2.75
P8485,987,1.01
P8486,60,2.77
